id,rating,comment,Нравится скорость отработки заявок,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Понравилось выполнение заявки,Вопрос решен,comment_clean,auto_labeled
4219359,5,"было бы удобнее, если сразу дали ссылку или название раздела, где эту заявку оформить. потому что в приложении очень неудобно искать, где подать эту заявку. чёрт ногу сломит",0.0,0.0,0.0,0.0,0.0,"было бы удобнее, если сразу дали ссылку или название раздела, где эту заявку оформить. потому что в приложении очень неудобно искать, где подать эту заявку. чёрт ногу сломит",True
4219330,5,всё отлично,0.0,0.0,0.0,0.0,0.0,всё отлично,True
4219311,5,спасибо,0.0,0.0,0.0,0.0,1.0,спасибо,True
4219271,5,спасибо! оперативно получены по электронной почте.,1.0,0.0,0.0,0.0,1.0,спасибо! оперативно получены по электронной почте.,True
4219270,5,благодарю за быстрый ответ,0.0,0.0,0.0,0.0,1.0,благодарю за быстрый ответ,True
4219268,5,большое спасибо за оперативную работу!!!,0.0,0.0,0.0,0.0,1.0,большое спасибо за оперативную работу!!!,True
4219232,5,моя ошибка,0.0,0.0,0.0,0.0,0.0,моя ошибка,True
4219218,5,"оперативно, большое спасибо",1.0,0.0,0.0,0.0,1.0,"оперативно, большое спасибо",True
4219188,5,спасибо за оперативность,1.0,0.0,0.0,0.0,1.0,спасибо за оперативность,True
4219139,5,"зеркало не было подключено к проводке пои замене в прошлом году, что теперь делать не известно? заведу новую заявку на замену зеркала",0.0,0.0,0.0,0.0,0.0,"зеркало не было подключено к проводке пои замене в прошлом году, что теперь делать не известно? заведу новую заявку на замену зеркала",True
4219067,5,"очень оперативно, спасибо большое!",1.0,0.0,0.0,0.0,1.0,"очень оперативно, спасибо большое!",True
4218988,5,"прошу  перенести урну от подъезда, чтобы у людей не было собоазна поставить туда свой бытовой мусор",0.0,0.0,0.0,0.0,0.0,"прошу  перенести урну от подъезда, чтобы у людей не было собоазна поставить туда свой бытовой мусор",True
4218908,5,электрик справился с проблемой за 5минут молодец,0.0,0.0,0.0,0.0,0.0,электрик справился с проблемой за 5минут молодец,True
4218859,5,очень оперативно решили проблему и восстановили освещение в холле.,1.0,0.0,0.0,0.0,1.0,очень оперативно решили проблему и восстановили освещение в холле.,True
4218841,5,спасибо,0.0,0.0,0.0,0.0,1.0,спасибо,True
4218817,5,большое спасибо быстро исправили,1.0,0.0,0.0,0.0,1.0,большое спасибо быстро исправили,True
4218759,5,лифт работает,0.0,0.0,0.0,0.0,0.0,лифт работает,True
4218754,5,большое спасибо очень быстро исправили,1.0,0.0,0.0,0.0,1.0,большое спасибо очень быстро исправили,True
4218747,5,ответ получен на один вопрос из двух. второй вопрос просто проигнорирован,0.0,0.0,0.0,0.0,0.0,ответ получен на один вопрос из двух. второй вопрос просто проигнорирован,True
4218724,5,"замечательный сантехник , который правда помогает,очень приятный и воспитанный мужчина",0.0,0.0,0.0,0.0,0.0,"замечательный сантехник , который правда помогает,очень приятный и воспитанный мужчина",True
4218607,5,"больше спасибо!
всё работает.",0.0,0.0,0.0,0.0,1.0,"больше спасибо!
всё работает.",True
4218476,5,"ничего не выполнено!
не пишите х......!!!!!!!
подобный бардак как в ук пригорода вижу впервые!",0.0,0.0,0.0,0.0,0.0,"ничего не выполнено!
не пишите х......!!!!!!!
подобный бардак как в ук пригорода вижу впервые!",True
4218453,5,спасибо большое электрику 🙏,0.0,0.0,0.0,0.0,1.0,спасибо большое электрику 🙏,True
4218409,5,сделанно не аккуратно.торчат резинки .,0.0,0.0,0.0,0.0,0.0,сделанно не аккуратно.торчат резинки .,True
4218310,5,подача тепла возобновилась в короткие сроки,0.0,0.0,0.0,0.0,0.0,подача тепла возобновилась в короткие сроки,True
4218282,5,благодарю за оперативность проведённой работы!,1.0,0.0,0.0,0.0,1.0,благодарю за оперативность проведённой работы!,True
4218253,5,прогресс,0.0,0.0,0.0,0.0,0.0,прогресс,True
4218217,5,хорошо,0.0,0.0,0.0,0.0,0.0,хорошо,True
4218135,5,оперативно проведена консультация и проблема была устранена. огромное спасибо.,1.0,0.0,0.0,0.0,1.0,оперативно проведена консультация и проблема была устранена. огромное спасибо.,True
4218084,5,спасибо),0.0,0.0,0.0,0.0,1.0,спасибо),True
4218027,5,спасибо большое. оперативно устранили течь по стояку в ванной.,1.0,0.0,0.0,0.0,1.0,спасибо большое. оперативно устранили течь по стояку в ванной.,True
4218008,5,"сумма, которую я должна заплатить за коммунальные услуги сохранилась (34 384,14 рублей). когда данная сумма уменьшится на перенесенную (7 413,53 рублей)и",0.0,0.0,0.0,0.0,0.0,"сумма, которую я должна заплатить за коммунальные услуги сохранилась (34 384,14 рублей). когда данная сумма уменьшится на перенесенную (7 413,53 рублей)и",True
4218004,5,какой акт выполненных работ мы должны предоставить?ремонт делали сами....,0.0,0.0,0.0,0.0,0.0,какой акт выполненных работ мы должны предоставить?ремонт делали сами....,True
4217998,5,спасибо вам огромное!!!!,0.0,0.0,0.0,0.0,1.0,спасибо вам огромное!!!!,True
4217911,5,"я звонила и сообщила, что мне нужен перерасчет, так как в декабре прошло 3 оплаты на сумму больше 30000,  3 оплаты",0.0,0.0,0.0,0.0,0.0,"я звонила и сообщила, что мне нужен перерасчет, так как в декабре прошло 3 оплаты на сумму больше 30000,  3 оплаты",True
4217853,5,спасибо,0.0,0.0,0.0,0.0,1.0,спасибо,True
4217792,5,спасибо за оперативность ❤️,1.0,0.0,0.0,0.0,1.0,спасибо за оперативность ❤️,True
4217747,5,спасибо!,0.0,0.0,0.0,0.0,1.0,спасибо!,True
4217635,5,"спасибо, за быструю реакцию и решение проблемы",0.0,0.0,0.0,0.0,1.0,"спасибо, за быструю реакцию и решение проблемы",True
4217631,5,"быстро отреагировали, спасибо",1.0,0.0,0.0,0.0,1.0,"быстро отреагировали, спасибо",True
4217613,5,спасибо огромное!,0.0,0.0,0.0,0.0,1.0,спасибо огромное!,True
4217568,5,а можно фото акта скинуть ?,0.0,0.0,0.0,0.0,0.0,а можно фото акта скинуть ?,True
4217525,5,"спасибо валерию. все сделал хорошо. 
маленький минус, что долго шли. 
была бы течь более сильной, то за 2,5 часа ... 
но я думаю, что это проблема обработки заявки. ему не сразу передали! примите во внимание. плохо, что нет прямого аварийного телефона непосредственно в живи в рыбацком. звонишь через десятые руки...",0.0,0.0,0.0,0.0,1.0,"спасибо валерию. все сделал хорошо. 
маленький минус, что долго шли. 
была бы течь более сильной, то за 2,5 часа ... 
но я думаю, что это проблема обработки заявки. ему не сразу передали! примите во внимание. плохо, что нет прямого аварийного телефона непосредственно в живи в рыбацком. звонишь через десятые руки...",True
4217490,5,отлично! так бы по всем сервисам исполнялось бы. чётко и быстро.,1.0,0.0,0.0,0.0,0.0,отлично! так бы по всем сервисам исполнялось бы. чётко и быстро.,True
4217486,5,"очень отзывчивый, профи своего дела!!",0.0,0.0,0.0,0.0,0.0,"очень отзывчивый, профи своего дела!!",True
4217417,5,"очень удобный сервис, но пока ещё выясняем",0.0,0.0,0.0,0.0,0.0,"очень удобный сервис, но пока ещё выясняем",True
4217383,5,"за ноябрь оплата была, куда могу выслать подтверждающие документы ?",0.0,0.0,0.0,0.0,0.0,"за ноябрь оплата была, куда могу выслать подтверждающие документы ?",True
4217322,5,"спасибо, игорь!",0.0,0.0,0.0,0.0,1.0,"спасибо, игорь!",True
4217311,5,быстро и качественно,1.0,1.0,0.0,0.0,0.0,быстро и качественно,True
4217286,5,"спасибо большое, все сделали отлично!",0.0,0.0,0.0,1.0,1.0,"спасибо большое, все сделали отлично!",True
4217169,5,супер быстро,1.0,0.0,0.0,0.0,0.0,супер быстро,True
4217145,5,"всё убрали, спасибо",0.0,0.0,0.0,0.0,1.0,"всё убрали, спасибо",True
4217093,5,"качественно,быстро",1.0,1.0,0.0,0.0,0.0,"качественно,быстро",True
4216980,5,установили быстро и хорошо). спасибо.,1.0,0.0,0.0,0.0,1.0,установили быстро и хорошо). спасибо.,True
4216923,5,"все отлично, спасибо",0.0,0.0,0.0,0.0,1.0,"все отлично, спасибо",True
4216813,5,спасибо что так быстро починили дверь,1.0,0.0,0.0,0.0,1.0,спасибо что так быстро починили дверь,True
4216758,5,очень понравилась работа игоря.,0.0,0.0,0.0,0.0,0.0,очень понравилась работа игоря.,True
4216642,5,отлично!!!! быстро отреагировали. всё работает!!!!!!,1.0,0.0,0.0,0.0,0.0,отлично!!!! быстро отреагировали. всё работает!!!!!!,True
4216611,5,спасибо,0.0,0.0,0.0,0.0,1.0,спасибо,True
4216589,5,спасибо,0.0,0.0,0.0,0.0,1.0,спасибо,True
4216586,5,спасибо за оперативность,1.0,0.0,0.0,0.0,1.0,спасибо за оперативность,True
4216360,5,"сделано, спасибо",0.0,0.0,0.0,0.0,1.0,"сделано, спасибо",True
4216283,5,"заявка не выполнена, грязи на дороге еще больше",0.0,0.0,0.0,0.0,0.0,"заявка не выполнена, грязи на дороге еще больше",True
4216224,5,электрик молодец!,0.0,0.0,0.0,0.0,0.0,электрик молодец!,True
4216172,5,спасибо технику дмитрию за помощь!,0.0,0.0,0.0,0.0,1.0,спасибо технику дмитрию за помощь!,True
4216167,5,спасибо,0.0,0.0,0.0,0.0,1.0,спасибо,True
4216123,5,спасибо за оперативность,1.0,0.0,0.0,0.0,1.0,спасибо за оперативность,True
4216104,5,"выражаю огромную благодарность мастеру -электрику за проделанную работу. профессионал своего дела, щепетильно проверил все возможные варианты неполадок, нашел и устранил причину замыкания. еще раз большое спасибо!",0.0,0.0,0.0,0.0,1.0,"выражаю огромную благодарность мастеру -электрику за проделанную работу. профессионал своего дела, щепетильно проверил все возможные варианты неполадок, нашел и устранил причину замыкания. еще раз большое спасибо!",True
4216101,5,молодцы!👏,0.0,0.0,0.0,0.0,0.0,молодцы!👏,True
4216092,5,"отрегулировали оперативно, вопрос решён. но очень дорого, когда регулировка равна половине стоимости регулятора давления воды.",1.0,0.0,0.0,0.0,0.0,"отрегулировали оперативно, вопрос решён. но очень дорого, когда регулировка равна половине стоимости регулятора давления воды.",True
4216073,5,спасибо,0.0,0.0,0.0,0.0,1.0,спасибо,True
4216009,5,спасибо!,0.0,0.0,0.0,0.0,1.0,спасибо!,True
4215866,5,спасибо большое,0.0,0.0,0.0,0.0,1.0,спасибо большое,True
4215839,5,спасибо за оперативность. сотрудник устранил проблему.,1.0,0.0,0.0,0.0,1.0,спасибо за оперативность. сотрудник устранил проблему.,True
4215769,5,"спасибо. значит с гулом в трубах, можно бороться. действительно стало тихо. если проблема возникнет опять будет много заявок.",0.0,0.0,0.0,0.0,1.0,"спасибо. значит с гулом в трубах, можно бороться. действительно стало тихо. если проблема возникнет опять будет много заявок.",True
4215754,5,потрясающий сантехник! спасибо ☺️,0.0,0.0,0.0,0.0,1.0,потрясающий сантехник! спасибо ☺️,True
4215748,5,"отлично, спасибо.",0.0,0.0,0.0,0.0,1.0,"отлично, спасибо.",True
4215736,5,"все отлично, спасибо!",0.0,0.0,0.0,0.0,1.0,"все отлично, спасибо!",True
4215731,5,спасибо оперативно починили 👍,1.0,0.0,0.0,0.0,1.0,спасибо оперативно починили 👍,True
4215716,5,спасибо!,0.0,0.0,0.0,0.0,1.0,спасибо!,True
4215665,5,"спасибо, все работало до вчерашнего дня",0.0,0.0,0.0,0.0,1.0,"спасибо, все работало до вчерашнего дня",True
4215603,5,"спасибо, вы прекрасны!",0.0,0.0,0.0,0.0,1.0,"спасибо, вы прекрасны!",True
4215573,5,cспасибо!,0.0,0.0,0.0,0.0,1.0,cспасибо!,True
4215565,5,спасибо инженеру быстро и оперативно работает. хоть кто-то в этой компании ответственный человек.,1.0,0.0,0.0,0.0,1.0,спасибо инженеру быстро и оперативно работает. хоть кто-то в этой компании ответственный человек.,True
4215449,5,в личном кабинете так  указан  не верный счетчик с неверными показаниями.,0.0,0.0,0.0,0.0,0.0,в личном кабинете так  указан  не верный счетчик с неверными показаниями.,True
4215446,5,выдайте александру премию!,0.0,0.0,0.0,0.0,0.0,выдайте александру премию!,True
4215416,5,большое спасибо.. оперативно подкл  электричество !,1.0,0.0,0.0,0.0,1.0,большое спасибо.. оперативно подкл  электричество !,True
4215394,5,молодцы. спасибо!,0.0,0.0,0.0,0.0,1.0,молодцы. спасибо!,True
4215388,5,спасибо!,0.0,0.0,0.0,0.0,1.0,спасибо!,True
4215381,5,спасибо,0.0,0.0,0.0,0.0,1.0,спасибо,True
4215380,5,спасибо!,0.0,0.0,0.0,0.0,1.0,спасибо!,True
4215184,5,"может ли быть причиной срабатывания пожарной сигнализации курение в квартире? регулярно слышу запах сигарет, который проникает в квартиру по вентиляции",0.0,0.0,0.0,0.0,0.0,"может ли быть причиной срабатывания пожарной сигнализации курение в квартире? регулярно слышу запах сигарет, который проникает в квартиру по вентиляции",True
4215167,5,"спасибо, игорь",0.0,0.0,0.0,0.0,1.0,"спасибо, игорь",True
4215145,5,спасибо большое!,0.0,0.0,0.0,0.0,1.0,спасибо большое!,True
4215126,5,"супер оперативно, спасибо)",1.0,0.0,0.0,0.0,1.0,"супер оперативно, спасибо)",True
4215074,5,"все отлично, оперативно, спасибо.",1.0,0.0,0.0,0.0,1.0,"все отлично, оперативно, спасибо.",True
4215068,5,спасибо большое,0.0,0.0,0.0,0.0,1.0,спасибо большое,True
4215062,5,откликнулись быстро оперативно,1.0,0.0,0.0,0.0,0.0,откликнулись быстро оперативно,True
4215045,5,теперь всё в норме!))👍,0.0,0.0,0.0,0.0,0.0,теперь всё в норме!))👍,True
4215012,5,спасибо за оперативное реагирование,1.0,0.0,0.0,0.0,1.0,спасибо за оперативное реагирование,True
4214989,5,спасибо,0.0,0.0,0.0,0.0,1.0,спасибо,True
4214970,5,спасибо,0.0,0.0,0.0,0.0,1.0,спасибо,True
4214866,5,"спасибо,что стараетесь исправить быстро)))но увы…",1.0,0.0,0.0,0.0,1.0,"спасибо,что стараетесь исправить быстро)))но увы…",True
4214790,5,"устранено, спасибо!",0.0,0.0,0.0,0.0,1.0,"устранено, спасибо!",True
4214752,5,"благодарю, что наконец то устранили проблему.",0.0,0.0,0.0,0.0,1.0,"благодарю, что наконец то устранили проблему.",True
4214749,5,пришли очень быстро!,1.0,0.0,0.0,0.0,0.0,пришли очень быстро!,True
4214717,5,спасибо за оперативность!,1.0,0.0,0.0,0.0,1.0,спасибо за оперативность!,True
4214634,5,спасибо! ответ был предоставлен оперативно 🤝,1.0,0.0,0.0,0.0,1.0,спасибо! ответ был предоставлен оперативно 🤝,True
4214606,5,"работа выполнена быстро, проблема решена",1.0,0.0,0.0,0.0,0.0,"работа выполнена быстро, проблема решена",True
4214605,5,общий корридор на площадке 3 этажа не убран.есть камера видеонаблюдения,0.0,0.0,0.0,0.0,0.0,общий корридор на площадке 3 этажа не убран.есть камера видеонаблюдения,True
4214518,5,спасибо за исправление,0.0,0.0,0.0,0.0,1.0,спасибо за исправление,True
4214480,5,"быстро оформили заявку, быстро пришли сантехники",1.0,0.0,0.0,0.0,0.0,"быстро оформили заявку, быстро пришли сантехники",True
4214387,5,"огромное спасибо , мастеру за профессионализм",0.0,0.0,0.0,0.0,1.0,"огромное спасибо , мастеру за профессионализм",True
4214336,5,быстро выполнили заявку,1.0,0.0,0.0,1.0,0.0,быстро выполнили заявку,True
4214313,5,спасибо,0.0,0.0,0.0,0.0,1.0,спасибо,True
4214193,5,"очень быстро, очень приятные люди.",1.0,0.0,0.0,0.0,0.0,"очень быстро, очень приятные люди.",True
4214130,5,все отлично  👍,0.0,0.0,0.0,0.0,0.0,все отлично  👍,True
4214096,5,отреагировали быстро и устранили неисправность,1.0,0.0,0.0,0.0,0.0,отреагировали быстро и устранили неисправность,True
4214081,5,"фасад очистили, а виновника искать не стали",0.0,0.0,0.0,0.0,0.0,"фасад очистили, а виновника искать не стали",True
4213959,5,"очень благодарна, компетентному сотруднику и грамотному разъяснению моего вопроса!",0.0,0.0,0.0,0.0,0.0,"очень благодарна, компетентному сотруднику и грамотному разъяснению моего вопроса!",True
4213825,5,все исправили. спасибо,0.0,0.0,0.0,0.0,1.0,все исправили. спасибо,True
4213810,5,"спасибо, все четко и быстро!!!",1.0,0.0,0.0,0.0,1.0,"спасибо, все четко и быстро!!!",True
4213768,5,отзывчивые девочки!решили проблему быстро!очень довольна!,1.0,0.0,0.0,0.0,1.0,отзывчивые девочки!решили проблему быстро!очень довольна!,True
4213725,5,"огромное спасибо, за молниеносное решение проблемы.",0.0,0.0,0.0,0.0,1.0,"огромное спасибо, за молниеносное решение проблемы.",True
4213715,5,"пломбы сорваны, шкафы на распашку, в прошлый раз шланги украли",0.0,0.0,0.0,0.0,0.0,"пломбы сорваны, шкафы на распашку, в прошлый раз шланги украли",True
4213696,5,"ольга, когда парковку достроят?",0.0,0.0,0.0,0.0,0.0,"ольга, когда парковку достроят?",True
4213677,5,спасибо!,0.0,0.0,0.0,0.0,1.0,спасибо!,True
4213590,5,девочки просто молодцы!!!))),0.0,0.0,0.0,0.0,0.0,девочки просто молодцы!!!))),True
4213558,5,очень оперативно. спасибо!,1.0,0.0,0.0,0.0,1.0,очень оперативно. спасибо!,True
4213476,5,"❤️❤️❤️ живу тут не долго но пока что вы лучшая ук, спасибо за быстрое регирование на проблемы, хорошего дня",1.0,0.0,0.0,0.0,1.0,"❤️❤️❤️ живу тут не долго но пока что вы лучшая ук, спасибо за быстрое регирование на проблемы, хорошего дня",True
4213472,5,"ребята молодцы, спасибо огромное , все устранили 🙏",0.0,0.0,0.0,0.0,1.0,"ребята молодцы, спасибо огромное , все устранили 🙏",True
4213443,5,"проблема повторяется очень часто. вопрос не решается, не устраняется причина остановки лифтов практически каждый день. ездить в лифте небезопасно",0.0,0.0,0.0,0.0,0.0,"проблема повторяется очень часто. вопрос не решается, не устраняется причина остановки лифтов практически каждый день. ездить в лифте небезопасно",True
4213418,5,"спасибо, что устранили течь! было бы ещё приятней, если бы не пришлось ругаться (особенно с сантехником )и ждать сутки пока отключат воду и начнут что-то предпринимать.",0.0,0.0,0.0,0.0,1.0,"спасибо, что устранили течь! было бы ещё приятней, если бы не пришлось ругаться (особенно с сантехником )и ждать сутки пока отключат воду и начнут что-то предпринимать.",True
4213414,5,"выяснили причину , пришел отличный мастер , сделал все за 2 минуты 🫶",0.0,0.0,0.0,0.0,0.0,"выяснили причину , пришел отличный мастер , сделал все за 2 минуты 🫶",True
4213295,5,много времени прошло с момента обращения,0.0,0.0,0.0,0.0,0.0,много времени прошло с момента обращения,True
4213268,5,спасибо,0.0,0.0,0.0,0.0,1.0,спасибо,True
4213243,5,отличный мастер на 10 с плюсом,0.0,0.0,0.0,0.0,0.0,отличный мастер на 10 с плюсом,True
4213235,5,"супруга с ребенком к соседям зашли,так как света не было. спасибо",0.0,0.0,0.0,0.0,1.0,"супруга с ребенком к соседям зашли,так как света не было. спасибо",True
4213173,5,спасибо. оперативно,1.0,0.0,0.0,0.0,1.0,спасибо. оперативно,True
4213172,5,большое спасибо!,0.0,0.0,0.0,0.0,1.0,большое спасибо!,True
4213156,5,все починили,0.0,0.0,0.0,0.0,0.0,все починили,True
4213024,5,все ясно 👍,0.0,0.0,0.0,0.0,0.0,все ясно 👍,True
4213020,5,все понятно,0.0,0.0,0.0,0.0,0.0,все понятно,True
4213012,5,"пришел очень хороший мужчина , все объяснил как нужно сделать .",0.0,0.0,0.0,0.0,0.0,"пришел очень хороший мужчина , все объяснил как нужно сделать .",True
4213001,5,"перевели окна на зимний режим. дуть стало немного меньше, но не перестало. составили акт, сказали, что передадут застройщику",0.0,0.0,0.0,0.0,0.0,"перевели окна на зимний режим. дуть стало немного меньше, но не перестало. составили акт, сказали, что передадут застройщику",True
4212816,5,да выполнена. благодарю за оперативность 👍,1.0,0.0,0.0,0.0,1.0,да выполнена. благодарю за оперативность 👍,True
4212739,5,"здравствуйте, была услышана специалистом, проблема решена в теч. 1-ой минуты, срасибо",0.0,0.0,0.0,0.0,0.0,"здравствуйте, была услышана специалистом, проблема решена в теч. 1-ой минуты, срасибо",True
4212726,5,"очень профессиональный компетентный сотрудник! вежливый и грамотный, помог решить все вопросы по заявке!",0.0,0.0,1.0,0.0,0.0,"очень профессиональный компетентный сотрудник! вежливый и грамотный, помог решить все вопросы по заявке!",True
4212598,5,"в квартире никто не проживает, счётчик электроэнергии в квартире отключён, сам нахожусь в другом регионе, возможности разобраться с утречком электроэнергии нет! просьба подробнее помочь разобраться в решении проблемы!",0.0,0.0,0.0,0.0,0.0,"в квартире никто не проживает, счётчик электроэнергии в квартире отключён, сам нахожусь в другом регионе, возможности разобраться с утречком электроэнергии нет! просьба подробнее помочь разобраться в решении проблемы!",True
4212521,5,"спасибо, что устранили течь! было бы ещё приятней, если бы не пришлось ругаться (особенно с сантехником )и ждать сутки пока отключат воду и начнут что-то предпринимать.",0.0,0.0,0.0,0.0,1.0,"спасибо, что устранили течь! было бы ещё приятней, если бы не пришлось ругаться (особенно с сантехником )и ждать сутки пока отключат воду и начнут что-то предпринимать.",True
4212517,5,со мной никто не связался и никто не снял показания,0.0,0.0,0.0,0.0,0.0,со мной никто не связался и никто не снял показания,True
4212439,5,спасибо,0.0,0.0,0.0,0.0,1.0,спасибо,True
4212421,5,все быстро исправили,1.0,0.0,0.0,0.0,0.0,все быстро исправили,True
4212171,5,спасибо за оперативность,1.0,0.0,0.0,0.0,1.0,спасибо за оперативность,True
4212044,5,никто не приходил,0.0,0.0,0.0,0.0,0.0,никто не приходил,True
4212028,5,спасибо большое специалистам.,0.0,0.0,0.0,0.0,1.0,спасибо большое специалистам.,True
4212014,5,"отличный мастер, благодарю за выполненную работу!",0.0,0.0,0.0,0.0,1.0,"отличный мастер, благодарю за выполненную работу!",True
4211919,5,благодарю!,0.0,0.0,0.0,0.0,1.0,благодарю!,True
4211865,5,"очень хороший мастер, знает свое дело",0.0,0.0,0.0,0.0,0.0,"очень хороший мастер, знает свое дело",True
4211847,5,"отлично, быстро",1.0,0.0,0.0,0.0,0.0,"отлично, быстро",True
4211827,5,"отличный мастер,приехал быстро👍🤝",1.0,0.0,0.0,0.0,0.0,"отличный мастер,приехал быстро👍🤝",True
4211689,5,"все супер ,спасибо -))))",0.0,0.0,0.0,0.0,1.0,"все супер ,спасибо -))))",True
4211682,5,огромное спасибо,0.0,0.0,0.0,0.0,1.0,огромное спасибо,True
4211659,5,спасибо!,0.0,0.0,0.0,0.0,1.0,спасибо!,True
4211650,5,быстро всё починили.спасибо.,1.0,0.0,0.0,0.0,1.0,быстро всё починили.спасибо.,True
4211628,5,спасибо за оперативность!,1.0,0.0,0.0,0.0,1.0,спасибо за оперативность!,True
4211602,5,"благодарю за оперативное выполнение заявки. я приятно удивлён. с момента подачи заявки, до выхода мастера прошло менее 40 минут точка так держать спасибо",1.0,0.0,0.0,0.0,1.0,"благодарю за оперативное выполнение заявки. я приятно удивлён. с момента подачи заявки, до выхода мастера прошло менее 40 минут точка так держать спасибо",True
4211521,5,"спасибо, все быстро и качественно",1.0,1.0,0.0,0.0,1.0,"спасибо, все быстро и качественно",True
4211396,5,"мастер пришел,установил доводчик,был доброжелателен. спасибо !!!",0.0,0.0,1.0,0.0,1.0,"мастер пришел,установил доводчик,был доброжелателен. спасибо !!!",True
4211341,5,"спасибо, что устранили течь! было бы ещё приятней, если бы не пришлось ругаться (особенно с сантехником )и ждать сутки пока отключат воду и начнут что-то предпринимать.",0.0,0.0,0.0,0.0,1.0,"спасибо, что устранили течь! было бы ещё приятней, если бы не пришлось ругаться (особенно с сантехником )и ждать сутки пока отключат воду и начнут что-то предпринимать.",True
4211306,5,оперативное решение вопроса.,1.0,0.0,0.0,0.0,0.0,оперативное решение вопроса.,True
4211280,5,"выполнил работу на совесть, надеюсь, проблем дальше не возникнет.",0.0,0.0,0.0,0.0,0.0,"выполнил работу на совесть, надеюсь, проблем дальше не возникнет.",True
4211265,5,спасибо большое!,0.0,0.0,0.0,0.0,1.0,спасибо большое!,True
4211228,5,спасибо большое!,0.0,0.0,0.0,0.0,1.0,спасибо большое!,True
4211152,5,мастер очень быстро пришел и включил электричество 👍🏻,1.0,0.0,0.0,0.0,0.0,мастер очень быстро пришел и включил электричество 👍🏻,True
4210961,5,"все отлично, татьяне большое спасибо, оперативно помогла решить проблему",1.0,0.0,0.0,0.0,1.0,"все отлично, татьяне большое спасибо, оперативно помогла решить проблему",True
4210956,5,проблема пока не решена. рано оценивать,0.0,0.0,0.0,0.0,0.0,проблема пока не решена. рано оценивать,True
4210858,5,сергей самый адекватный сантехник нашего жк! спасибо!,0.0,0.0,0.0,0.0,1.0,сергей самый адекватный сантехник нашего жк! спасибо!,True
4210800,5,спасибо! очень быстро! :),1.0,0.0,0.0,0.0,1.0,спасибо! очень быстро! :),True
4210748,5,спасибо большое!,0.0,0.0,0.0,0.0,1.0,спасибо большое!,True
4210713,5,благодарю за оперативность!,1.0,0.0,0.0,0.0,1.0,благодарю за оперативность!,True
4210702,5,спасибо!,0.0,0.0,0.0,0.0,1.0,спасибо!,True
4210458,5,жду справку об отсутствии задолженности. показания счётчиков передала,0.0,0.0,0.0,0.0,0.0,жду справку об отсутствии задолженности. показания счётчиков передала,True
4210386,5,всё замечательно,0.0,0.0,0.0,0.0,0.0,всё замечательно,True
4210362,5,спасибо,0.0,0.0,0.0,0.0,1.0,спасибо,True
4210358,5,отлично и быстро,1.0,0.0,0.0,0.0,0.0,отлично и быстро,True
4210314,5,быстро! качественно! спасибо!,1.0,1.0,0.0,0.0,1.0,быстро! качественно! спасибо!,True
4210298,5,спасибо большое. все супер,0.0,0.0,0.0,0.0,1.0,спасибо большое. все супер,True
4210291,5,спасибо,0.0,0.0,0.0,0.0,1.0,спасибо,True
4210256,5,"валерия куликова
добрый день, павел артемович
лишние счётчики из приложения убрали. показания по фото внесли.
если данные неверных счётчиков снова отобразятся, просим вас создать новую заявку, направим в службу поддержки.
20:29
опять отображаются лишние счётчики!",0.0,0.0,0.0,0.0,0.0,"валерия куликова
добрый день, павел артемович
лишние счётчики из приложения убрали. показания по фото внесли.
если данные неверных счётчиков снова отобразятся, просим вас создать новую заявку, направим в службу поддержки.
20:29
опять отображаются лишние счётчики!",True
4210201,5,спасибо елена!,0.0,0.0,0.0,0.0,1.0,спасибо елена!,True
4210181,5,"огромное спасибо антону за проделанную работу. все четко, аккуратно! выпишите сотруднику премию за ответственное отношение к работе!",0.0,0.0,0.0,0.0,1.0,"огромное спасибо антону за проделанную работу. все четко, аккуратно! выпишите сотруднику премию за ответственное отношение к работе!",True
4210130,5,спасибо,0.0,0.0,0.0,0.0,1.0,спасибо,True
4210106,5,спасибо всё поняла.,0.0,0.0,0.0,0.0,1.0,спасибо всё поняла.,True
4210071,5,ок👍,0.0,0.0,0.0,0.0,0.0,ок👍,True
4210062,5,"не понимаю вас. не оплачивать коммунальные? при чем тут собственник? я мама, лплачиваю счета сына и свои. как возможно в этот личный кабинет подключить квартиру 97 садовая 85? это необходимо для оплаты счетов только.  фамилии разные у нас. каким образом получать счета?",0.0,0.0,0.0,0.0,0.0,"не понимаю вас. не оплачивать коммунальные? при чем тут собственник? я мама, лплачиваю счета сына и свои. как возможно в этот личный кабинет подключить квартиру 97 садовая 85? это необходимо для оплаты счетов только.  фамилии разные у нас. каким образом получать счета?",True
4209893,5,умница !!!,0.0,0.0,0.0,0.0,0.0,умница !!!,True
4209886,5,спасибо большое ребятам сделали все хорошо посмотрим как будет в дальнейшем вести себя труба а так все отлично,0.0,0.0,0.0,1.0,1.0,спасибо большое ребятам сделали все хорошо посмотрим как будет в дальнейшем вести себя труба а так все отлично,True
4209869,5,быстро и качественно спасибо большое,1.0,1.0,0.0,0.0,1.0,быстро и качественно спасибо большое,True
